aeroporto_partenza,mese,numero_ritardi_basso,dep_avg_basso,arr_avg_basso,numero_ritardi_medio,dep_avg_medio,arr_avg_medio,numero_ritardo_alto,dep_avg_alto,arr_avg_alto,cause_maggiori
RNO,12,1414,-3.27,-7.47,205,29.75,23.28,103,134.22,128.6,"['Carrier (180 voli)', 'Late Aircraft (138 voli)', 'NAS (123 voli)']"
ROA,1,176,-4.09,-7.91,29,36.24,38.24,31,202.42,203.29,"['Late Aircraft (41 voli)', 'Carrier (35 voli)', 'NAS (34 voli)']"
ROA,2,200,-3.43,-6.27,21,28.52,21.95,4,281.0,275.75,"['NAS (15 voli)', 'Carrier (14 voli)', 'Late Aircraft (12 voli)']"
ROA,3,189,-2.57,-6.68,23,28.35,27.09,7,193.43,184.14,"['Carrier (21 voli)', 'NAS (17 voli)', 'Late Aircraft (13 voli)']"
ROA,4,185,-4.58,-9.29,26,29.92,28.54,10,302.1,292.6,"['Late Aircraft (20 voli)', 'NAS (19 voli)', 'Carrier (18 voli)']"
ROA,5,191,-2.19,-6.94,31,30.61,29.03,18,189.11,195.83,"['NAS (32 voli)', 'Carrier (29 voli)', 'Late Aircraft (27 voli)']"
ROA,6,165,-2.95,-7.59,33,31.94,27.18,27,250.19,246.67,"['Carrier (34 voli)', 'Late Aircraft (25 voli)', 'NAS (22 voli)']"
ROA,7,154,-2.68,-7.76,32,36.81,40.47,29,154.41,145.79,"['Carrier (43 voli)', 'NAS (39 voli)', 'Late Aircraft (28 voli)']"
ROA,8,194,-4.55,-8.98,22,27.91,27.5,20,190.25,182.8,"['NAS (32 voli)', 'Carrier (24 voli)', 'Late Aircraft (14 voli)']"
ROA,9,186,-3.94,-8.85,15,30.2,26.87,10,206.0,199.4,"['Carrier (18 voli)', 'Late Aircraft (16 voli)', 'NAS (8 voli)']"
ROA,10,228,-4.79,-8.96,35,30.23,27.74,9,254.78,251.44,"['Carrier (29 voli)', 'NAS (25 voli)', 'Late Aircraft (25 voli)']"
ROA,11,243,-4.05,-7.65,25,28.32,22.28,19,124.74,119.63,"['Carrier (29 voli)', 'NAS (25 voli)', 'Late Aircraft (23 voli)']"
ROA,12,149,-1.22,-8.29,52,30.38,28.37,30,185.77,175.73,"['Carrier (50 voli)', 'Late Aircraft (49 voli)', 'NAS (28 voli)']"
ROC,1,664,-2.24,-7.95,129,31.09,30.08,83,163.69,169.48,"['NAS (161 voli)', 'Late Aircraft (132 voli)', 'Carrier (116 voli)']"
ROC,2,669,-2.65,-12.88,76,29.5,21.37,46,200.02,196.36,"['Carrier (67 voli)', 'NAS (66 voli)', 'Late Aircraft (57 voli)']"
ROC,3,749,-3.46,-10.99,75,29.23,22.83,45,149.24,149.61,"['NAS (74 voli)', 'Late Aircraft (64 voli)', 'Carrier (46 voli)']"
ROC,4,776,-3.49,-10.31,93,29.03,21.08,49,176.27,172.39,"['Late Aircraft (78 voli)', 'Carrier (74 voli)', 'NAS (72 voli)']"
ROC,5,804,-3.29,-9.33,127,31.53,26.41,75,154.28,153.04,"['Late Aircraft (107 voli)', 'NAS (105 voli)', 'Carrier (92 voli)']"
ROC,6,771,-3.27,-9.98,125,30.5,23.5,75,144.36,138.55,"['Late Aircraft (105 voli)', 'NAS (96 voli)', 'Carrier (91 voli)']"
ROC,7,778,-1.96,-7.44,156,30.7,24.72,130,167.92,166.23,"['Carrier (173 voli)', 'Late Aircraft (159 voli)', 'NAS (158 voli)']"
ROC,8,728,-1.86,-5.79,163,28.64,23.61,110,155.49,154.85,"['NAS (179 voli)', 'Carrier (150 voli)', 'Late Aircraft (147 voli)']"
ROC,9,905,-4.09,-9.0,83,29.04,23.73,37,176.08,171.7,"['NAS (71 voli)', 'Carrier (67 voli)', 'Late Aircraft (50 voli)']"
ROC,10,903,-3.73,-10.27,100,27.21,22.23,25,152.32,150.88,"['Carrier (72 voli)', 'Late Aircraft (63 voli)', 'NAS (60 voli)']"
ROC,11,768,-3.7,-10.98,88,30.31,22.43,32,113.88,106.09,"['Carrier (62 voli)', 'Late Aircraft (54 voli)', 'NAS (54 voli)']"
ROC,12,695,-1.37,-5.27,167,30.16,24.76,82,153.98,151.56,"['NAS (170 voli)', 'Carrier (146 voli)', 'Late Aircraft (115 voli)']"
ROW,1,44,-6.89,-9.41,4,34.25,27.5,9,201.89,198.33,"['Carrier (12 voli)', 'NAS (7 voli)', 'Weather (4 voli)']"
ROW,2,51,-2.29,-8.71,0,NULL,NULL,6,229.67,227.17,"['Carrier (6 voli)', 'NAS (5 voli)', 'Weather (4 voli)']"
ROW,3,49,-2.73,-11.35,8,24.25,16.0,5,152.2,147.0,"['NAS (8 voli)', 'Carrier (6 voli)', 'Late Aircraft (3 voli)']"
ROW,4,47,-3.55,-8.04,9,28.44,24.78,3,274.67,276.0,"['NAS (8 voli)', 'Carrier (6 voli)', 'Late Aircraft (4 voli)']"
ROW,5,62,-4.53,-7.73,7,39.71,33.71,11,181.45,174.55,"['Weather (14 voli)', 'Carrier (12 voli)', 'NAS (5 voli)']"
ROW,6,65,-4.22,-7.77,11,38.73,38.55,14,263.29,267.85,"['Carrier (16 voli)', 'NAS (12 voli)', 'Weather (5 voli)']"
ROW,7,68,-4.31,-6.46,8,28.13,20.38,15,205.13,201.0,"['Carrier (12 voli)', 'NAS (8 voli)', 'Late Aircraft (5 voli)']"
ROW,8,75,-5.93,-11.27,6,33.17,27.33,10,304.2,300.9,"['Carrier (12 voli)', 'NAS (4 voli)', 'Weather (3 voli)']"
ROW,9,74,-4.58,-3.89,9,30.11,31.67,7,167.43,167.0,"['NAS (10 voli)', 'Carrier (7 voli)', 'Late Aircraft (6 voli)']"
ROW,10,67,-4.45,-8.4,13,34.92,32.85,8,222.13,215.75,"['Carrier (18 voli)', 'NAS (7 voli)', 'Weather (7 voli)']"
ROW,11,59,-4.07,-6.37,16,29.44,31.88,8,125.13,126.38,"['Carrier (17 voli)', 'NAS (14 voli)', 'Weather (9 voli)']"
ROW,12,66,-4.91,-6.76,9,33.89,28.22,8,106.0,102.88,"['Carrier (11 voli)', 'Weather (9 voli)', 'NAS (4 voli)']"
RST,1,59,-3.8,-12.8,2,36.0,23.0,9,133.44,121.11,"['Weather (6 voli)', 'Late Aircraft (5 voli)', 'Carrier (5 voli)']"
RST,2,81,-5.2,-16.23,5,27.0,7.4,3,80.33,66.33,"['NAS (1 voli)', 'Carrier (1 voli)', 'Late Aircraft (1 voli)']"
RST,3,122,-5.12,-14.17,13,27.77,23.69,10,160.9,156.9,"['Carrier (10 voli)', 'NAS (9 voli)', 'Weather (7 voli)']"
RST,4,100,-3.97,-6.8,15,27.6,21.87,9,187.0,190.56,"['Carrier (15 voli)', 'NAS (11 voli)', 'Late Aircraft (6 voli)']"
RST,5,109,-4.43,-6.58,16,34.44,32.06,18,134.5,136.17,"['Carrier (23 voli)', 'NAS (18 voli)', 'Weather (10 voli)']"
RST,6,64,-4.59,-8.25,15,32.0,35.93,15,159.67,159.0,"['NAS (20 voli)', 'Carrier (13 voli)', 'Late Aircraft (9 voli)']"
RST,7,95,-5.24,-6.33,12,27.25,31.58,15,205.2,211.73,"['NAS (18 voli)', 'Late Aircraft (14 voli)', 'Carrier (12 voli)']"
RST,8,98,-4.12,-3.43,14,30.5,33.71,5,85.4,88.5,"['NAS (17 voli)', 'Late Aircraft (17 voli)', 'Carrier (6 voli)']"
RST,9,119,-6.02,-9.51,13,34.15,35.69,5,265.4,258.8,"['Carrier (14 voli)', 'NAS (10 voli)', 'Late Aircraft (9 voli)']"
RST,10,117,-5.56,-13.33,10,27.6,26.0,2,116.0,105.0,"['Carrier (8 voli)', 'NAS (5 voli)', 'Late Aircraft (4 voli)']"
RST,11,80,-5.16,-10.96,6,33.67,34.17,4,155.25,154.25,"['Carrier (6 voli)', 'NAS (5 voli)', 'Weather (3 voli)']"
RST,12,69,-4.77,-9.59,11,31.82,22.45,15,182.2,174.0,"['Carrier (19 voli)', 'Weather (9 voli)', 'NAS (6 voli)']"
RSW,1,2648,-3.75,-8.94,535,32.27,25.33,337,138.98,134.28,"['Late Aircraft (581 voli)', 'Carrier (479 voli)', 'NAS (404 voli)']"
RSW,2,3108,-4.46,-5.59,400,31.44,28.58,186,160.45,151.81,"['NAS (444 voli)', 'Late Aircraft (404 voli)', 'Carrier (332 voli)']"
RSW,3,3187,-3.24,-6.36,719,31.63,29.81,475,150.04,148.07,"['Late Aircraft (804 voli)', 'NAS (714 voli)', 'Carrier (670 voli)']"
RSW,4,2790,-3.91,-7.71,346,30.79,26.14,251,160.24,154.58,"['Late Aircraft (373 voli)', 'NAS (323 voli)', 'Carrier (315 voli)']"
RSW,5,1940,-3.01,-5.41,353,33.22,33.14,268,133.4,135.73,"['Late Aircraft (444 voli)', 'NAS (415 voli)', 'Carrier (263 voli)']"
RSW,6,1543,-3.14,-7.82,243,32.4,29.85,198,192.11,187.56,"['Late Aircraft (305 voli)', 'NAS (233 voli)', 'Carrier (184 voli)']"
RSW,7,1298,-3.0,-6.39,354,33.23,30.43,270,148.48,147.41,"['Late Aircraft (435 voli)', 'NAS (337 voli)', 'Carrier (279 voli)']"
RSW,8,1335,-3.82,-6.81,265,32.34,30.51,192,184.01,181.26,"['Late Aircraft (311 voli)', 'NAS (271 voli)', 'Carrier (204 voli)']"
RSW,9,1464,-5.33,-9.24,149,28.77,25.17,66,155.32,148.4,"['Late Aircraft (127 voli)', 'NAS (126 voli)', 'Weather (85 voli)']"
RSW,10,1841,-6.11,-11.76,149,29.56,21.9,74,169.12,162.32,"['Weather (176 voli)', 'Late Aircraft (130 voli)', 'NAS (105 voli)']"
RSW,11,2445,-5.28,-10.45,202,31.9,26.16,101,139.6,136.43,"['NAS (176 voli)', 'Late Aircraft (171 voli)', 'Carrier (136 voli)']"
RSW,12,2531,-4.44,-8.21,472,32.34,30.04,353,168.94,166.54,"['Late Aircraft (605 voli)', 'NAS (474 voli)', 'Carrier (408 voli)']"
SAF,1,106,-7.25,-2.58,8,28.88,44.63,7,137.0,143.71,"['Carrier (18 voli)', 'NAS (14 voli)', 'Weather (8 voli)']"
SAF,2,97,-7.98,-8.46,4,24.0,21.25,7,188.0,183.0,"['Carrier (11 voli)', 'Late Aircraft (4 voli)', 'NAS (3 voli)']"
SAF,3,100,-6.03,-4.88,11,37.64,37.36,6,160.33,159.0,"['Carrier (15 voli)', 'NAS (11 voli)', 'Weather (10 voli)']"
SAF,4,135,-6.47,-4.19,16,38.56,35.13,13,232.38,227.23,"['NAS (22 voli)', 'Carrier (14 voli)', 'Weather (9 voli)']"
SAF,5,162,-6.22,-8.88,15,35.93,29.6,32,172.88,168.09,"['Weather (28 voli)', 'Carrier (20 voli)', 'Late Aircraft (13 voli)']"
SAF,6,220,-6.26,-10.51,27,34.52,28.33,46,143.35,138.87,"['NAS (39 voli)', 'Carrier (38 voli)', 'Late Aircraft (15 voli)']"
SAF,7,229,-7.45,-11.16,38,35.24,32.79,28,152.04,145.64,"['Carrier (30 voli)', 'NAS (19 voli)', 'Late Aircraft (16 voli)']"
SAF,8,247,-6.89,-12.11,26,29.73,26.36,29,142.1,136.66,"['Carrier (28 voli)', 'NAS (21 voli)', 'Late Aircraft (13 voli)']"
SAF,9,267,-6.79,-9.49,27,34.07,31.7,20,118.3,114.85,"['Carrier (37 voli)', 'NAS (27 voli)', 'Late Aircraft (14 voli)']"
SAF,10,250,-7.15,-14.33,46,33.83,25.3,21,117.52,105.81,"['Carrier (38 voli)', 'Late Aircraft (17 voli)', 'NAS (8 voli)']"
SAF,11,193,-6.37,-11.38,26,31.54,30.5,35,226.49,230.23,"['Weather (35 voli)', 'NAS (31 voli)', 'Carrier (27 voli)']"
SAF,12,184,-4.65,-14.98,28,30.0,15.46,24,205.88,199.0,"['Carrier (18 voli)', 'Late Aircraft (12 voli)', 'NAS (12 voli)']"
SAN,1,5396,-2.67,-6.7,820,30.0,25.36,363,135.65,130.54,"['Carrier (850 voli)', 'Late Aircraft (675 voli)', 'NAS (638 voli)']"
SAN,2,4988,-2.51,-8.25,865,30.88,24.53,352,134.69,129.13,"['NAS (628 voli)', 'Late Aircraft (619 voli)', 'Carrier (467 voli)']"
SAN,3,5749,-2.09,-6.52,1118,32.1,27.38,479,130.13,126.8,"['NAS (898 voli)', 'Late Aircraft (881 voli)', 'Carrier (619 voli)']"
SAN,4,5816,-2.19,-7.14,1069,31.11,25.73,460,141.28,139.59,"['NAS (861 voli)', 'Late Aircraft (827 voli)', 'Carrier (604 voli)']"
SAN,5,5866,-2.1,-6.61,1271,31.91,26.33,536,147.59,142.73,"['Late Aircraft (1053 voli)', 'NAS (871 voli)', 'Carrier (731 voli)']"
SAN,6,5953,-1.36,-4.58,1530,31.6,29.38,669,136.24,135.66,"['Late Aircraft (1433 voli)', 'NAS (1270 voli)', 'Carrier (1070 voli)']"
SAN,7,6033,-1.75,-3.67,1611,31.73,30.07,805,140.11,138.36,"['Late Aircraft (1640 voli)', 'NAS (1404 voli)', 'Carrier (1372 voli)']"
SAN,8,6788,-2.63,-3.95,1187,30.54,29.75,456,128.31,127.32,"['NAS (1205 voli)', 'Late Aircraft (1097 voli)', 'Carrier (803 voli)']"
SAN,9,6352,-2.95,-5.45,1006,31.68,30.04,394,119.87,118.24,"['NAS (1074 voli)', 'Late Aircraft (945 voli)', 'Carrier (580 voli)']"
SAN,10,6297,-2.48,-2.99,1240,31.9,34.35,630,144.1,147.86,"['NAS (1665 voli)', 'Late Aircraft (1351 voli)', 'Carrier (855 voli)']"
SAN,11,6136,-2.71,-6.42,1021,30.61,27.7,428,133.56,132.71,"['NAS (918 voli)', 'Late Aircraft (879 voli)', 'Carrier (587 voli)']"
SAN,12,5589,-2.1,-4.25,1239,31.98,32.01,888,173.14,176.39,"['NAS (1482 voli)', 'Late Aircraft (1357 voli)', 'Carrier (1008 voli)']"
SAT,1,2527,-3.1,-8.16,386,32.0,25.62,196,162.82,159.55,"['Late Aircraft (347 voli)', 'Carrier (308 voli)', 'NAS (276 voli)']"
SAT,2,2605,-4.15,-7.58,273,28.77,24.83,102,163.09,159.12,"['NAS (243 voli)', 'Late Aircraft (202 voli)', 'Carrier (172 voli)']"
SAT,3,2660,-2.8,-8.42,471,32.15,25.19,217,150.28,147.7,"['Late Aircraft (435 voli)', 'NAS (302 voli)', 'Carrier (286 voli)']"
SAT,4,2678,-2.92,-8.41,423,30.23,23.9,221,166.62,168.29,"['Late Aircraft (363 voli)', 'Carrier (286 voli)', 'NAS (281 voli)']"
SAT,5,2569,-1.87,-6.2,511,31.16,27.31,330,158.0,157.18,"['Late Aircraft (526 voli)', 'NAS (458 voli)', 'Carrier (427 voli)']"
SAT,6,2656,-1.95,-6.68,540,30.86,25.99,291,156.69,151.87,"['Late Aircraft (472 voli)', 'Carrier (399 voli)', 'NAS (362 voli)']"
SAT,7,2546,-2.13,-5.99,600,31.5,28.54,456,158.24,155.59,"['Late Aircraft (702 voli)', 'Carrier (592 voli)', 'NAS (523 voli)']"
SAT,8,2937,-3.9,-8.99,395,30.76,26.53,219,154.19,149.74,"['Late Aircraft (336 voli)', 'NAS (289 voli)', 'Carrier (251 voli)']"
SAT,9,2898,-3.93,-9.46,317,30.76,23.98,146,172.64,164.33,"['Late Aircraft (266 voli)', 'Carrier (197 voli)', 'NAS (192 voli)']"
SAT,10,3196,-3.35,-8.9,324,29.81,21.51,132,164.16,153.08,"['Late Aircraft (252 voli)', 'Carrier (236 voli)', 'NAS (192 voli)']"
SAT,11,2870,-3.51,-8.95,293,30.31,23.12,130,162.28,157.2,"['Carrier (207 voli)', 'Late Aircraft (193 voli)', 'NAS (176 voli)']"
SAT,12,2742,-2.7,-8.02,417,30.16,24.98,209,158.56,156.86,"['Late Aircraft (369 voli)', 'Carrier (309 voli)', 'NAS (274 voli)']"
SAV,1,1018,-3.92,-10.62,153,32.53,24.77,89,205.35,200.98,"['Late Aircraft (136 voli)', 'Carrier (123 voli)', 'NAS (98 voli)']"
SAV,2,1118,-4.71,-11.25,95,30.97,23.48,39,155.36,148.59,"['Late Aircraft (69 voli)', 'Carrier (67 voli)', 'NAS (45 voli)']"
SAV,3,1288,-3.4,-9.44,176,29.57,23.19,80,140.18,136.3,"['Late Aircraft (158 voli)', 'Carrier (120 voli)', 'NAS (100 voli)']"
SAV,4,1347,-3.21,-7.23,213,29.62,25.19,77,169.0,163.66,"['Late Aircraft (180 voli)', 'Carrier (171 voli)', 'NAS (161 voli)']"
SAV,5,1315,-2.59,-6.21,274,32.24,27.12,169,157.88,157.45,"['Late Aircraft (282 voli)', 'NAS (224 voli)', 'Carrier (218 voli)']"
SAV,6,1325,-2.8,-8.89,218,29.6,24.05,100,151.28,147.74,"['Carrier (166 voli)', 'Late Aircraft (154 voli)', 'NAS (154 voli)']"
SAV,7,1099,-2.93,-8.06,302,31.99,28.45,229,178.2,176.98,"['Late Aircraft (322 voli)', 'Carrier (300 voli)', 'NAS (222 voli)']"
SAV,8,1211,-3.78,-8.93,185,31.78,27.31,126,166.05,165.28,"['Late Aircraft (189 voli)', 'NAS (175 voli)', 'Carrier (157 voli)']"
SAV,9,1236,-3.39,-8.92,138,29.9,23.48,80,142.74,139.25,"['Carrier (125 voli)', 'Late Aircraft (106 voli)', 'NAS (92 voli)']"
SAV,10,1458,-3.49,-9.57,167,29.77,21.96,46,165.54,157.41,"['Late Aircraft (110 voli)', 'Carrier (107 voli)', 'NAS (79 voli)']"
SAV,11,1352,-3.39,-8.82,163,29.89,25.37,73,159.75,158.34,"['Carrier (125 voli)', 'NAS (125 voli)', 'Late Aircraft (105 voli)']"
SAV,12,1213,-2.26,-6.77,244,32.03,27.74,119,160.39,157.75,"['Carrier (217 voli)', 'Late Aircraft (205 voli)', 'NAS (195 voli)']"
SBA,1,445,-5.08,-7.65,52,31.79,27.83,37,150.32,143.78,"['Late Aircraft (53 voli)', 'NAS (47 voli)', 'Carrier (36 voli)']"
SBA,2,364,-4.41,-9.14,66,30.95,30.06,39,173.13,172.23,"['NAS (86 voli)', 'Late Aircraft (45 voli)', 'Carrier (44 voli)']"
SBA,3,427,-4.75,-8.51,68,32.76,29.84,51,169.14,172.69,"['NAS (83 voli)', 'Late Aircraft (59 voli)', 'Carrier (29 voli)']"
SBA,4,411,-4.3,-6.86,62,34.66,33.66,67,234.39,232.21,"['NAS (80 voli)', 'Late Aircraft (63 voli)', 'Carrier (41 voli)']"
SBA,5,532,-4.78,-8.99,67,33.18,28.67,42,127.21,122.55,"['Late Aircraft (58 voli)', 'NAS (58 voli)', 'Carrier (42 voli)']"
SBA,6,541,-3.36,-8.43,65,28.95,23.78,41,151.1,146.9,"['Carrier (53 voli)', 'Late Aircraft (52 voli)', 'NAS (45 voli)']"
SBA,7,619,-4.14,-9.47,62,33.73,30.05,55,166.78,162.64,"['Carrier (64 voli)', 'Late Aircraft (55 voli)', 'NAS (53 voli)']"
SBA,8,598,-5.12,-9.34,58,27.34,22.24,23,180.96,176.96,"['NAS (45 voli)', 'Carrier (44 voli)', 'Late Aircraft (34 voli)']"
SBA,9,542,-5.75,-11.2,59,29.36,25.66,29,230.17,223.34,"['Late Aircraft (42 voli)', 'Carrier (30 voli)', 'NAS (28 voli)']"
SBA,10,539,-4.86,-9.9,60,31.57,26.7,36,206.06,207.08,"['Late Aircraft (49 voli)', 'NAS (42 voli)', 'Carrier (29 voli)']"
SBA,11,537,-5.06,-11.57,50,30.78,23.3,43,202.0,198.07,"['Late Aircraft (50 voli)', 'NAS (46 voli)', 'Carrier (33 voli)']"
SBA,12,517,-3.9,-9.91,57,30.16,23.54,42,160.36,153.19,"['Late Aircraft (56 voli)', 'Carrier (46 voli)', 'NAS (35 voli)']"
SBN,1,256,-3.03,-5.36,73,33.33,35.82,77,169.7,172.23,"['NAS (99 voli)', 'Weather (97 voli)', 'Carrier (94 voli)']"
SBN,2,341,-3.7,-11.74,49,28.45,14.84,25,143.92,133.32,"['Carrier (44 voli)', 'NAS (26 voli)', 'Late Aircraft (20 voli)']"
SBN,3,402,-4.21,-9.27,52,31.6,21.08,29,165.86,164.07,"['Carrier (42 voli)', 'NAS (29 voli)', 'Late Aircraft (16 voli)']"
SBN,4,429,-4.76,-10.06,47,28.47,23.15,34,160.59,161.38,"['Carrier (44 voli)', 'NAS (34 voli)', 'Late Aircraft (29 voli)']"
SBN,5,338,-3.34,-6.72,86,33.51,25.65,85,168.56,165.73,"['Carrier (109 voli)', 'NAS (61 voli)', 'Late Aircraft (61 voli)']"
SBN,6,372,-4.69,-8.12,62,33.16,22.49,48,163.35,157.42,"['Carrier (81 voli)', 'Late Aircraft (27 voli)', 'NAS (27 voli)']"
SBN,7,377,-4.3,-5.02,80,31.66,27.36,70,139.66,139.89,"['Carrier (117 voli)', 'NAS (69 voli)', 'Late Aircraft (37 voli)']"
SBN,8,421,-3.59,-7.8,74,29.5,26.14,66,147.56,138.83,"['Carrier (92 voli)', 'NAS (61 voli)', 'Late Aircraft (46 voli)']"
SBN,9,465,-4.96,-8.47,61,33.46,25.89,33,167.73,165.24,"['Carrier (75 voli)', 'NAS (40 voli)', 'Late Aircraft (24 voli)']"
SBN,10,493,-4.58,-11.72,64,29.45,17.69,30,151.63,144.6,"['Carrier (62 voli)', 'NAS (26 voli)', 'Late Aircraft (17 voli)']"
SBN,11,462,-4.81,-9.57,43,28.74,21.26,43,179.86,176.52,"['Carrier (68 voli)', 'NAS (32 voli)', 'Late Aircraft (24 voli)']"
SBN,12,421,-3.47,-7.56,85,31.58,28.3,61,171.72,168.9,"['Carrier (99 voli)', 'NAS (81 voli)', 'Late Aircraft (61 voli)']"
SBP,1,284,-5.9,-9.14,34,35.38,35.88,23,172.04,170.48,"['Carrier (31 voli)', 'NAS (29 voli)', 'Late Aircraft (27 voli)']"
SBP,2,245,-4.98,-9.62,32,34.94,37.44,26,226.73,225.31,"['NAS (38 voli)', 'Carrier (19 voli)', 'Late Aircraft (14 voli)']"
SBP,3,317,-4.51,-6.94,32,28.5,26.63,25,154.16,152.0,"['NAS (46 voli)', 'Carrier (32 voli)', 'Late Aircraft (16 voli)']"
SBP,4,338,-4.03,-6.26,46,33.26,26.43,17,124.24,122.29,"['Carrier (36 voli)', 'NAS (31 voli)', 'Late Aircraft (25 voli)']"
SBP,5,333,-4.68,-7.3,24,35.88,30.46,29,177.07,179.48,"['NAS (28 voli)', 'Late Aircraft (27 voli)', 'Carrier (24 voli)']"
SBP,6,342,-4.88,-7.37,45,30.4,28.27,23,149.09,153.73,"['NAS (34 voli)', 'Carrier (33 voli)', 'Late Aircraft (26 voli)']"
SBP,7,394,-5.25,-7.09,34,34.41,29.29,34,181.32,176.47,"['Carrier (45 voli)', 'Late Aircraft (34 voli)', 'NAS (25 voli)']"
SBP,8,411,-5.0,-5.8,25,32.48,32.0,34,165.0,166.26,"['Carrier (43 voli)', 'NAS (40 voli)', 'Late Aircraft (31 voli)']"
SBP,9,414,-4.93,-6.21,39,30.26,28.03,27,266.93,262.33,"['Carrier (36 voli)', 'Late Aircraft (27 voli)', 'NAS (27 voli)']"
SBP,10,431,-5.75,-7.0,45,31.44,29.29,37,222.57,221.62,"['Carrier (49 voli)', 'Late Aircraft (45 voli)', 'NAS (43 voli)']"
SBP,11,432,-5.42,-7.54,53,32.62,24.49,27,119.63,119.52,"['Carrier (38 voli)', 'NAS (27 voli)', 'Late Aircraft (26 voli)']"
SBP,12,377,-4.95,-8.73,43,31.16,24.19,58,172.78,170.74,"['Carrier (42 voli)', 'Late Aircraft (40 voli)', 'NAS (39 voli)']"
SCC,1,30,-13.5,-15.47,2,26.5,20.0,4,112.5,119.5,"['Late Aircraft (6 voli)', 'Weather (6 voli)', 'NAS (2 voli)']"
SCC,2,40,-15.75,-14.63,1,22.0,24.0,3,114.67,119.0,"['NAS (5 voli)', 'Late Aircraft (5 voli)', 'Weather (1 voli)']"
SCC,3,42,-11.62,-12.21,1,19.0,20.0,2,116.5,117.0,"['NAS (3 voli)', 'Late Aircraft (2 voli)', 'Carrier (1 voli)']"
SCC,4,38,-14.92,-15.34,5,39.6,42.4,3,152.33,158.67,"['Late Aircraft (9 voli)', 'NAS (7 voli)', 'Carrier (2 voli)']"
SCC,5,36,-19.53,-19.36,6,37.33,34.83,1,63.0,59.0,"['Late Aircraft (5 voli)', 'Carrier (2 voli)', 'NAS (2 voli)']"
SCC,6,32,-15.5,-15.41,3,37.33,33.67,1,66.0,61.0,"['Late Aircraft (5 voli)', 'NAS (4 voli)', 'Weather (1 voli)']"
SCC,7,39,-14.69,-13.72,2,35.5,26.0,1,185.0,189.0,"['Late Aircraft (2 voli)', 'NAS (1 voli)', 'Weather (1 voli)']"
SCC,8,40,-13.45,-11.6,5,23.8,23.2,2,157.5,150.0,"['Late Aircraft (6 voli)', 'NAS (3 voli)', 'Carrier (2 voli)']"
SCC,9,42,-14.64,-17.52,1,35.0,29.0,0,NULL,NULL,"['Late Aircraft (1 voli)']"
SCC,10,33,-16.27,-17.15,4,38.25,42.25,2,251.5,247.5,"['Late Aircraft (5 voli)', 'NAS (5 voli)', 'Weather (3 voli)']"
SCC,11,42,-13.31,-15.83,2,47.0,46.0,0,NULL,NULL,"['Carrier (1 voli)', 'Late Aircraft (1 voli)']"
SCC,12,37,-13.84,-12.78,2,18.0,16.5,1,126.0,125.0,"['Weather (4 voli)', 'Late Aircraft (3 voli)', 'NAS (2 voli)']"
SCE,1,14,-5.79,-13.5,3,35.67,31.0,0,NULL,NULL,"['Weather (3 voli)', 'Carrier (2 voli)', 'NAS (1 voli)']"
SCE,2,23,-6.91,-13.7,3,23.33,27.0,1,166.0,167.0,"['Carrier (3 voli)', 'NAS (2 voli)', 'Weather (2 voli)']"
SCE,3,56,-6.79,-9.52,2,22.0,10.5,2,116.5,111.5,"['NAS (4 voli)', 'Carrier (1 voli)', 'Late Aircraft (1 voli)']"
SCE,4,45,-6.58,-5.82,7,37.14,32.0,6,131.17,129.2,"['Carrier (10 voli)', 'Late Aircraft (3 voli)', 'NAS (2 voli)']"
SCE,5,58,-5.17,-8.69,11,34.27,30.73,12,133.58,142.0,"['NAS (12 voli)', 'Late Aircraft (8 voli)', 'Carrier (6 voli)']"
SCE,6,59,-6.27,-10.98,9,29.0,27.33,12,159.67,139.36,"['Late Aircraft (10 voli)', 'Carrier (9 voli)', 'NAS (8 voli)']"
SCE,7,26,-7.35,-8.04,2,46.5,70.5,2,91.0,82.5,"['NAS (4 voli)', 'Carrier (3 voli)', 'Weather (1 voli)']"
SCE,8,34,-5.74,-8.65,5,31.6,33.0,3,73.67,72.33,"['Late Aircraft (6 voli)', 'NAS (5 voli)', 'Weather (3 voli)']"
SCE,9,27,-7.93,-9.19,0,NULL,NULL,2,169.5,160.5,"['Carrier (2 voli)', 'Late Aircraft (2 voli)', 'NAS (1 voli)']"
SCE,10,48,-5.17,-6.06,5,32.6,34.2,4,213.0,211.5,"['Late Aircraft (7 voli)', 'NAS (7 voli)', 'Carrier (4 voli)']"
SCE,11,29,-6.62,-9.14,5,33.6,36.8,7,172.71,164.43,"['Carrier (6 voli)', 'Late Aircraft (6 voli)', 'NAS (2 voli)']"
SCE,12,10,-7.3,-8.5,5,29.6,38.6,3,71.67,76.67,"['NAS (6 voli)', 'Late Aircraft (4 voli)', 'Carrier (3 voli)']"
SCK,1,26,-4.58,-2.85,8,27.25,26.63,5,128.0,129.6,"['Late Aircraft (12 voli)', 'NAS (8 voli)', 'Carrier (2 voli)']"
SCK,2,32,-5.06,-6.38,1,27.0,15.0,5,202.6,205.4,"['Late Aircraft (6 voli)', 'NAS (6 voli)', 'Carrier (2 voli)']"
SCK,3,35,-5.69,-1.74,9,37.22,46.56,5,121.6,127.0,"['NAS (17 voli)', 'Late Aircraft (9 voli)', 'Carrier (4 voli)']"
