codice,aeroporto_partenza,numero_voli,ritardo_minimo,ritardo_massimo,ritardo_medio,tasso_cancellazione,mese
MQ,STS,6,3.0,45.0,10.17,0.0,10
MQ,STS,47,2.0,286.0,17.91,0.0,11
MQ,STS,47,3.0,162.0,8.68,0.0,12
MQ,SWO,29,9.0,193.0,10.62,0.0,2
MQ,SWO,62,1.0,160.0,5.45,0.0,3
MQ,SWO,60,3.0,337.0,23.07,1.7,4
MQ,SWO,10,0.0,0.0,0.0,0.0,5
MQ,SYR,43,19.0,279.0,18.53,4.7,1
MQ,SYR,27,4.0,195.0,15.26,0.0,2
MQ,SYR,40,2.0,184.0,13.6,0.0,3
MQ,SYR,56,1.0,96.0,5.64,0.0,4
MQ,SYR,83,1.0,481.0,28.06,0.0,5
MQ,SYR,88,1.0,161.0,10.83,1.1,6
MQ,SYR,90,1.0,206.0,17.8,1.1,7
MQ,SYR,70,1.0,106.0,12.16,0.0,8
MQ,SYR,82,1.0,96.0,6.41,0.0,9
MQ,SYR,82,1.0,91.0,6.46,0.0,10
MQ,SYR,72,1.0,201.0,6.49,1.4,11
MQ,SYR,76,1.0,188.0,10.54,1.3,12
MQ,TLH,291,1.0,173.0,11.81,2.1,1
MQ,TLH,229,1.0,324.0,13.84,0.0,2
MQ,TLH,198,1.0,214.0,21.59,1.5,3
MQ,TLH,287,1.0,253.0,12.52,1.0,4
MQ,TLH,258,1.0,284.0,25.23,1.2,5
MQ,TLH,223,1.0,997.0,21.13,2.2,6
MQ,TLH,208,1.0,411.0,20.93,1.0,7
MQ,TLH,253,1.0,190.0,11.7,3.6,8
MQ,TLH,181,1.0,108.0,5.67,5.5,9
MQ,TLH,275,1.0,208.0,9.93,0.7,10
MQ,TLH,218,1.0,100.0,5.2,0.9,11
MQ,TLH,174,1.0,253.0,18.22,0.6,12
MQ,TPA,101,1.0,310.0,17.73,7.9,1
MQ,TPA,90,1.0,313.0,16.92,0.0,2
MQ,TPA,97,1.0,425.0,19.3,2.1,3
MQ,TPA,90,1.0,215.0,9.38,0.0,4
MQ,TPA,123,1.0,190.0,24.2,2.4,5
MQ,TPA,89,4.0,275.0,43.02,3.4,6
MQ,TPA,88,1.0,284.0,37.83,0.0,7
MQ,TPA,88,1.0,191.0,22.06,6.8,8
MQ,TPA,116,1.0,107.0,12.34,4.3,9
MQ,TPA,99,1.0,180.0,11.47,9.1,10
MQ,TPA,133,1.0,77.0,5.9,0.0,11
MQ,TPA,131,1.0,774.0,18.24,0.0,12
MQ,TRI,39,2.0,137.0,13.9,2.6,1
MQ,TRI,14,1.0,9.0,1.07,0.0,2
MQ,TRI,26,1.0,112.0,14.08,0.0,4
MQ,TRI,31,4.0,167.0,14.65,6.5,5
MQ,TRI,55,2.0,119.0,13.33,0.0,6
MQ,TRI,61,1.0,88.0,5.49,0.0,7
MQ,TRI,56,3.0,176.0,5.88,0.0,8
MQ,TRI,59,1.0,169.0,8.15,0.0,9
MQ,TRI,52,2.0,81.0,2.08,0.0,10
MQ,TRI,9,3.0,142.0,22.67,0.0,11
MQ,TRI,14,3.0,13.0,2.79,0.0,12
MQ,TUL,91,1.0,675.0,26.73,2.2,1
MQ,TUL,82,1.0,190.0,8.83,0.0,2
MQ,TUL,60,5.0,67.0,4.77,0.0,3
MQ,TUL,136,1.0,265.0,10.57,2.2,4
MQ,TUL,155,1.0,430.0,24.36,4.5,5
MQ,TUL,200,1.0,220.0,13.77,2.5,6
MQ,TUL,216,1.0,435.0,14.89,0.0,7
MQ,TUL,227,1.0,187.0,8.94,0.4,8
MQ,TUL,180,1.0,363.0,6.59,0.0,9
MQ,TUL,146,1.0,144.0,3.66,0.0,10
MQ,TUL,76,1.0,86.0,3.79,2.6,11
MQ,TUL,98,2.0,178.0,11.86,2.0,12
MQ,TUS,24,5.0,105.0,7.63,0.0,1
MQ,TUS,33,11.0,24.0,2.76,0.0,2
MQ,TUS,130,1.0,110.0,8.42,0.0,3
MQ,TUS,42,2.0,70.0,6.67,0.0,4
MQ,TUS,58,1.0,103.0,8.9,0.0,5
MQ,TUS,105,1.0,88.0,6.4,1.0,6
MQ,TUS,87,1.0,187.0,11.86,4.6,7
MQ,TUS,66,1.0,89.0,3.74,1.5,8
MQ,TUS,87,1.0,82.0,4.1,0.0,9
MQ,TUS,43,1.0,86.0,5.53,0.0,10
MQ,TUS,64,2.0,99.0,4.08,0.0,11
MQ,TUS,35,1.0,183.0,14.97,0.0,12
MQ,TVC,6,18.0,74.0,15.33,0.0,1
MQ,TVC,27,6.0,189.0,17.41,0.0,2
MQ,TVC,26,10.0,58.0,6.23,0.0,3
MQ,TVC,50,1.0,66.0,3.12,0.0,4
MQ,TVC,58,1.0,252.0,24.09,0.0,5
MQ,TVC,64,1.0,908.0,28.25,0.0,6
MQ,TVC,68,1.0,192.0,16.53,1.5,7
MQ,TVC,65,1.0,184.0,21.46,0.0,8
MQ,TVC,103,1.0,190.0,9.48,0.0,9
MQ,TVC,69,1.0,214.0,6.45,0.0,10
MQ,TVC,44,1.0,117.0,7.73,0.0,11
MQ,TVC,51,1.0,882.0,38.27,2.0,12
MQ,TXK,29,5.0,27.0,7.48,0.0,2
MQ,TXK,62,1.0,185.0,13.84,1.6,3
MQ,TXK,60,1.0,217.0,21.4,1.7,4
MQ,TXK,35,1.0,436.0,31.66,0.0,5
MQ,TXK,55,1.0,633.0,32.95,1.8,6
MQ,TXK,62,2.0,452.0,28.08,3.2,7
MQ,TXK,62,5.0,775.0,33.47,0.0,8
MQ,TXK,58,7.0,432.0,14.14,0.0,9
MQ,TXK,13,7.0,28.0,3.69,0.0,10
MQ,TYR,80,1.0,269.0,16.1,3.8,7
MQ,TYR,16,1.0,725.0,77.88,0.0,8
MQ,TYR,76,1.0,143.0,8.07,0.0,9
MQ,TYR,19,2.0,15.0,1.47,0.0,10
MQ,TYS,65,1.0,273.0,18.85,4.6,1
MQ,TYS,69,1.0,78.0,5.61,1.4,2
MQ,TYS,63,1.0,134.0,10.71,0.0,3
MQ,TYS,65,2.0,88.0,12.62,0.0,4
MQ,TYS,114,1.0,421.0,26.29,0.0,5
MQ,TYS,116,1.0,331.0,13.82,1.7,6
MQ,TYS,92,1.0,312.0,13.0,1.1,7
MQ,TYS,120,1.0,352.0,20.98,1.7,8
MQ,TYS,87,1.0,163.0,9.31,0.0,9
MQ,TYS,104,1.0,96.0,5.43,0.0,10
MQ,TYS,67,2.0,339.0,11.01,0.0,11
MQ,TYS,67,1.0,488.0,27.15,0.0,12
MQ,VPS,18,2.0,210.0,27.22,0.0,1
MQ,VPS,9,5.0,919.0,102.67,0.0,2
MQ,VPS,58,2.0,180.0,17.67,5.2,4
MQ,VPS,62,1.0,166.0,18.23,9.7,5
MQ,VPS,15,18.0,211.0,54.67,0.0,6
MQ,VPS,8,1.0,82.0,23.88,0.0,7
MQ,VPS,2,24.0,24.0,12.0,0.0,8
MQ,VPS,7,8.0,26.0,4.86,14.3,9
MQ,VPS,17,9.0,9.0,0.53,0.0,10
MQ,VPS,87,1.0,163.0,8.08,0.0,11
MQ,VPS,92,2.0,576.0,28.16,1.1,12
MQ,XNA,410,1.0,278.0,26.83,4.1,1
MQ,XNA,376,1.0,120.0,6.11,0.0,2
MQ,XNA,417,1.0,268.0,8.94,1.2,3
MQ,XNA,392,1.0,477.0,12.68,0.8,4
MQ,XNA,458,1.0,512.0,31.37,2.0,5
MQ,XNA,445,1.0,487.0,14.73,0.0,6
MQ,XNA,472,1.0,605.0,20.29,0.2,7
MQ,XNA,486,1.0,770.0,15.01,0.0,8
MQ,XNA,418,1.0,692.0,12.42,0.2,9
MQ,XNA,427,1.0,226.0,4.56,0.0,10
MQ,XNA,496,1.0,427.0,11.08,0.8,11
MQ,XNA,498,1.0,887.0,21.76,0.4,12
MQ,YUM,31,1.0,40.0,4.87,0.0,3
MQ,YUM,49,3.0,464.0,20.53,0.0,4
MQ,YUM,61,1.0,305.0,17.02,1.6,5
MQ,YUM,56,1.0,165.0,10.96,0.0,6
MQ,YUM,60,1.0,223.0,9.67,3.3,7
MQ,YUM,63,1.0,103.0,6.54,0.0,8
MQ,YUM,92,2.0,176.0,4.11,0.0,9
MQ,YUM,115,1.0,56.0,3.21,0.0,10
MQ,YUM,39,1.0,37.0,2.21,0.0,11
MQ,YUM,17,11.0,74.0,16.24,0.0,12
NK,ABQ,21,1.0,136.0,12.48,0.0,1
NK,ABQ,17,1.0,53.0,8.65,0.0,2
NK,ABQ,51,3.0,127.0,12.08,2.0,3
NK,ABQ,39,1.0,165.0,11.15,2.6,4
NK,ABQ,55,2.0,288.0,9.95,0.0,5
NK,ABQ,56,2.0,327.0,16.77,0.0,6
NK,ABQ,57,1.0,162.0,20.07,3.5,7
NK,ABQ,51,1.0,185.0,18.37,2.0,8
NK,ABQ,48,1.0,330.0,21.54,0.0,9
NK,ABQ,75,1.0,512.0,15.48,1.3,10
NK,ABQ,27,2.0,93.0,5.96,0.0,11
NK,ABQ,21,4.0,93.0,5.38,0.0,12
NK,ACY,254,1.0,247.0,11.81,2.0,1
NK,ACY,261,1.0,276.0,14.44,0.4,2
NK,ACY,315,1.0,730.0,26.37,2.9,3
NK,ACY,278,1.0,582.0,10.64,0.7,4
NK,ACY,281,1.0,255.0,10.6,1.1,5
NK,ACY,237,3.0,423.0,19.02,1.7,6
NK,ACY,225,1.0,473.0,18.45,4.0,7
NK,ACY,275,1.0,262.0,18.91,2.5,8
NK,ACY,190,1.0,133.0,7.96,1.6,9
NK,ACY,204,2.0,122.0,5.42,4.9,10
NK,ACY,196,2.0,521.0,7.93,1.0,11
NK,ACY,175,1.0,213.0,13.84,0.6,12
NK,ATL,902,1.0,674.0,21.09,0.7,1
NK,ATL,830,1.0,782.0,15.86,0.5,2
NK,ATL,870,1.0,629.0,18.1,1.7,3
NK,ATL,830,1.0,297.0,12.9,0.2,4
NK,ATL,879,1.0,677.0,26.54,0.8,5
NK,ATL,828,1.0,591.0,20.25,2.1,6
NK,ATL,889,1.0,592.0,36.76,4.2,7
NK,ATL,882,1.0,608.0,26.03,3.9,8
NK,ATL,720,1.0,456.0,14.95,4.9,9
NK,ATL,756,1.0,511.0,12.51,1.2,10
NK,ATL,839,1.0,506.0,21.65,0.2,11
NK,ATL,844,1.0,975.0,21.32,0.7,12
NK,AUS,75,1.0,139.0,18.01,1.3,1
NK,AUS,71,2.0,221.0,12.92,0.0,2
NK,AUS,103,1.0,448.0,34.84,1.9,3
NK,AUS,88,1.0,172.0,16.55,3.4,4
NK,AUS,111,1.0,164.0,16.74,0.9,5
NK,AUS,90,1.0,283.0,18.51,3.3,6
NK,AUS,86,1.0,225.0,18.56,8.1,7
NK,AUS,80,1.0,171.0,20.2,10.0,8
NK,AUS,63,2.0,341.0,19.81,1.6,9
NK,AUS,99,1.0,602.0,22.76,1.0,10
NK,AUS,99,1.0,339.0,13.89,0.0,11
NK,AUS,93,1.0,191.0,20.0,0.0,12
NK,BDL,28,1.0,478.0,46.75,3.6,1
NK,BDL,26,2.0,165.0,20.04,3.8,2
NK,BDL,31,2.0,99.0,19.26,3.2,3
NK,BDL,81,1.0,402.0,19.17,0.0,4
NK,BDL,49,1.0,56.0,7.22,0.0,5
NK,BDL,42,1.0,255.0,27.14,2.4,6
NK,BDL,44,1.0,148.0,15.75,9.1,7
NK,BDL,75,1.0,174.0,14.68,2.7,8
NK,BDL,55,2.0,179.0,9.93,0.0,9
NK,BDL,64,2.0,43.0,3.31,1.6,10
NK,BDL,54,2.0,35.0,3.06,0.0,11
NK,BDL,30,1.0,267.0,19.93,0.0,12
NK,BHM,22,4.0,60.0,12.14,0.0,10
NK,BHM,26,2.0,47.0,6.54,0.0,11
NK,BHM,25,2.0,107.0,26.48,0.0,12
NK,BNA,274,1.0,281.0,20.6,4.7,1
NK,BNA,271,1.0,251.0,13.96,0.0,2
NK,BNA,325,1.0,531.0,19.57,2.2,3
NK,BNA,281,1.0,524.0,16.34,1.8,4
NK,BNA,356,1.0,336.0,23.89,2.0,5
NK,BNA,389,1.0,305.0,24.23,2.3,6
NK,BNA,424,1.0,707.0,25.83,6.4,7
NK,BNA,331,1.0,963.0,28.65,6.6,8
NK,BNA,281,1.0,355.0,13.3,3.2,9
NK,BNA,307,1.0,806.0,15.54,1.6,10
NK,BNA,244,1.0,993.0,18.34,0.8,11
NK,BNA,181,2.0,394.0,15.6,1.1,12
NK,BOI,51,4.0,186.0,15.67,3.9,1
NK,BOI,38,3.0,128.0,13.13,0.0,2
NK,BOI,56,2.0,119.0,9.38,3.6,3
NK,BOI,38,4.0,144.0,16.55,0.0,4
NK,BOI,55,1.0,132.0,10.69,0.0,5
NK,BOI,57,5.0,151.0,10.19,5.3,6
NK,BOI,59,4.0,242.0,17.02,5.1,7
NK,BOI,43,2.0,241.0,31.09,2.3,8
NK,BOI,31,2.0,107.0,13.23,0.0,9
NK,BOI,43,1.0,168.0,14.44,0.0,10
NK,BOI,32,1.0,56.0,5.16,0.0,11
NK,BOI,27,2.0,47.0,5.74,0.0,12
NK,BOS,398,1.0,534.0,26.48,3.3,1
NK,BOS,470,1.0,452.0,22.6,2.1,2
NK,BOS,464,1.0,266.0,17.94,1.5,3
NK,BOS,594,1.0,524.0,23.34,2.9,4
NK,BOS,574,1.0,314.0,23.41,2.8,5
NK,BOS,632,1.0,310.0,22.24,3.8,6
NK,BOS,716,1.0,945.0,30.92,8.8,7
NK,BOS,774,1.0,627.0,30.05,7.0,8
NK,BOS,565,1.0,1052.0,21.44,1.6,9
NK,BOS,495,1.0,339.0,13.09,1.6,10
NK,BOS,396,1.0,168.0,10.02,0.0,11
NK,BOS,492,1.0,769.0,27.33,1.8,12
NK,BUR,78,1.0,142.0,8.29,2.6,1
NK,BUR,79,1.0,153.0,11.42,3.8,2
NK,BUR,92,2.0,232.0,18.87,2.2,3
NK,BUR,111,1.0,187.0,9.41,0.0,4
NK,BUR,133,1.0,371.0,18.14,0.0,5
NK,BUR,148,1.0,322.0,18.63,2.0,6
NK,BUR,177,1.0,465.0,28.01,5.1,7
NK,BUR,182,1.0,711.0,24.2,4.4,8
NK,BUR,269,1.0,506.0,22.26,1.9,9
NK,BUR,279,1.0,263.0,18.63,0.4,10
NK,BUR,214,1.0,154.0,6.67,0.5,11
NK,BUR,149,1.0,260.0,17.78,0.0,12
NK,BWI,403,1.0,306.0,18.59,2.0,1
NK,BWI,362,1.0,470.0,13.37,0.6,2
NK,BWI,442,1.0,499.0,19.4,1.4,3
NK,BWI,496,1.0,386.0,14.32,1.0,4
NK,BWI,641,1.0,741.0,20.81,0.9,5
NK,BWI,711,1.0,419.0,20.03,2.7,6
NK,BWI,715,1.0,511.0,33.18,4.5,7
NK,BWI,741,1.0,440.0,28.13,3.4,8
NK,BWI,483,1.0,308.0,10.81,1.0,9
NK,BWI,470,1.0,251.0,6.88,1.9,10
NK,BWI,508,1.0,276.0,12.77,0.0,11
NK,BWI,452,1.0,693.0,14.05,0.4,12
NK,CHS,81,1.0,227.0,17.26,0.0,1
NK,CHS,80,1.0,339.0,14.19,1.3,2
NK,CHS,89,3.0,326.0,25.61,4.5,3
NK,CHS,119,1.0,299.0,29.97,0.8,4
NK,CHS,136,2.0,341.0,25.35,0.7,5
NK,CHS,135,3.0,362.0,24.44,2.2,6
NK,CHS,151,1.0,370.0,24.13,9.9,7
NK,CHS,132,2.0,415.0,33.59,9.8,8
NK,CHS,118,1.0,380.0,17.92,1.7,9
NK,CHS,78,2.0,198.0,10.6,0.0,10
NK,CHS,78,2.0,199.0,13.81,0.0,11
NK,CHS,58,1.0,169.0,13.74,0.0,12
NK,CLE,92,2.0,288.0,21.38,1.1,1
NK,CLE,69,1.0,130.0,14.12,1.4,2
NK,CLE,88,2.0,275.0,17.56,1.1,3
NK,CLE,91,2.0,239.0,8.71,2.2,4
NK,CLE,110,1.0,900.0,20.32,0.9,5
NK,CLE,119,1.0,286.0,15.31,1.7,6
NK,CLE,128,1.0,582.0,29.74,7.0,7
NK,CLE,97,1.0,437.0,17.92,5.2,8
NK,CLE,60,1.0,118.0,8.9,1.7,9
NK,CLE,50,4.0,51.0,2.34,2.0,10
NK,CLE,31,2.0,52.0,2.39,0.0,11
NK,CLE,21,6.0,20.0,1.57,0.0,12
NK,CLT,405,1.0,649.0,23.9,0.7,1
NK,CLT,398,1.0,389.0,17.4,1.0,2
NK,CLT,418,1.0,540.0,22.4,1.9,3
NK,CLT,401,1.0,611.0,17.46,1.2,4
NK,CLT,433,1.0,745.0,36.16,2.3,5
NK,CLT,445,1.0,473.0,33.67,6.1,6
NK,CLT,446,1.0,477.0,38.85,6.5,7
NK,CLT,428,1.0,761.0,29.19,6.1,8
NK,CLT,355,1.0,152.0,8.59,2.5,9
NK,CLT,361,1.0,847.0,15.1,2.5,10
NK,CLT,327,1.0,282.0,15.26,0.3,11
NK,CLT,341,1.0,285.0,20.79,0.6,12
NK,CMH,164,1.0,266.0,15.58,1.2,1
NK,CMH,169,1.0,178.0,17.73,1.2,2
NK,CMH,204,1.0,812.0,22.73,0.5,3
NK,CMH,174,1.0,267.0,10.12,0.6,4
NK,CMH,224,1.0,135.0,9.39,1.3,5
NK,CMH,274,1.0,275.0,14.4,3.6,6
NK,CMH,289,1.0,372.0,20.01,6.2,7
NK,CMH,277,1.0,722.0,19.38,3.2,8
NK,CMH,184,1.0,418.0,17.16,0.0,9
NK,CMH,176,1.0,191.0,6.72,2.3,10
NK,CMH,162,1.0,165.0,9.0,0.0,11
NK,CMH,153,1.0,822.0,17.92,0.0,12
NK,DEN,35,1.0,749.0,43.03,0.0,1
NK,DFW,725,1.0,418.0,22.53,1.8,1
NK,DFW,716,1.0,442.0,11.71,0.3,2
NK,DFW,812,1.0,642.0,26.04,1.6,3
NK,DFW,735,1.0,268.0,15.36,1.1,4
NK,DFW,890,1.0,784.0,36.8,2.1,5
NK,DFW,888,1.0,338.0,17.07,1.0,6
NK,DFW,1032,1.0,467.0,28.78,2.9,7
NK,DFW,1015,1.0,487.0,16.22,1.6,8
NK,DFW,820,1.0,524.0,12.98,0.5,9
NK,DFW,799,1.0,262.0,9.77,1.0,10
NK,DFW,763,1.0,273.0,13.08,1.2,11
NK,DFW,748,1.0,513.0,19.81,0.1,12
NK,DTW,710,1.0,505.0,18.07,3.1,1
NK,DTW,757,1.0,185.0,8.98,0.3,2
NK,DTW,898,1.0,271.0,16.19,1.1,3
NK,DTW,873,1.0,252.0,7.09,1.6,4
NK,DTW,920,1.0,744.0,15.07,1.0,5
NK,DTW,845,1.0,358.0,13.84,0.9,6
NK,DTW,909,1.0,328.0,19.67,3.5,7
NK,DTW,994,1.0,1280.0,21.29,2.7,8
NK,DTW,747,1.0,320.0,7.71,1.2,9
NK,DTW,752,1.0,274.0,7.19,1.5,10
NK,DTW,747,1.0,221.0,7.68,0.0,11
NK,DTW,807,1.0,762.0,13.66,0.5,12
NK,EWR,760,1.0,739.0,19.56,1.6,1
NK,EWR,662,1.0,720.0,15.21,1.8,2
NK,EWR,768,1.0,482.0,22.52,1.2,3
NK,EWR,756,1.0,603.0,17.2,1.6,4
NK,EWR,893,1.0,756.0,22.82,1.7,5
NK,EWR,854,1.0,578.0,20.59,6.1,6
NK,EWR,923,1.0,448.0,28.73,9.0,7
NK,EWR,931,1.0,382.0,27.24,11.4,8
NK,EWR,781,1.0,625.0,14.46,1.7,9
NK,EWR,825,1.0,673.0,17.15,1.5,10
NK,EWR,734,1.0,409.0,17.79,1.1,11
NK,EWR,783,1.0,598.0,23.39,0.9,12
NK,FLL,2055,1.0,409.0,21.37,1.1,1
NK,FLL,2033,1.0,324.0,20.01,0.7,2
NK,FLL,2332,1.0,495.0,25.49,1.9,3
NK,FLL,2243,1.0,493.0,15.69,0.9,4
NK,FLL,2282,1.0,546.0,25.05,0.8,5
NK,FLL,2160,1.0,602.0,25.01,4.2,6
NK,FLL,2221,1.0,522.0,30.78,3.2,7
NK,FLL,2199,1.0,536.0,26.56,4.3,8
NK,FLL,1902,1.0,582.0,15.46,0.9,9
NK,FLL,2066,1.0,388.0,9.73,0.9,10
NK,FLL,1918,1.0,356.0,9.06,0.1,11
NK,FLL,2041,1.0,346.0,17.32,0.2,12
NK,IAH,583,1.0,991.0,25.02,2.4,1
NK,IAH,564,1.0,197.0,10.47,0.2,2
NK,IAH,702,1.0,415.0,19.37,1.0,3
NK,IAH,672,1.0,394.0,12.69,0.3,4
NK,IAH,839,1.0,1048.0,32.75,1.7,5
NK,IAH,924,1.0,688.0,22.37,1.6,6
NK,IAH,983,1.0,540.0,36.21,11.5,7
NK,IAH,1002,1.0,486.0,19.19,2.5,8
NK,IAH,877,1.0,316.0,7.36,1.1,9
NK,IAH,833,1.0,606.0,8.17,1.1,10
NK,IAH,819,1.0,919.0,9.57,0.0,11
NK,IAH,773,1.0,657.0,18.75,0.3,12
NK,IND,176,1.0,537.0,19.97,0.6,1
NK,IND,209,1.0,1079.0,22.22,0.5,2
NK,IND,316,1.0,258.0,23.0,3.5,3
